imt,level,mean_poe,p16_poe,p84_poe
SA(0.8),7.999999999999999,2.641076889631222e-06,3.0112826721051533e-07,7.589513188577257e-06
SA(0.9),0.005,1.0,1.0,1.0
SA(0.9),0.006041251652862785,1.0,1.0,1.0
SA(0.9),0.007299344306643466,1.0,1.0,1.0
SA(0.9),0.008819435171464881,1.0,1.0,1.0
SA(0.9),0.010656085461385679,1.0,1.0,1.0
SA(0.9),0.012875218781328664,1.0,1.0,1.0
SA(0.9),0.015556487348734355,1.0,1.0,1.0
SA(0.9),0.01879613098165608,0.9999998807907104,0.9999998211860657,1.0
SA(0.9),0.02271043147207104,0.9999952912330627,0.9999945163726807,0.9999997615814209
SA(0.9),0.027439886333575234,0.999921441078186,0.9999068975448608,0.9999914765357971
SA(0.9),0.03315425173341567,0.9992753267288208,0.9990919828414917,0.9998658299446106
SA(0.9),0.04005863561678525,0.9958473443984985,0.9943175911903381,0.9986991882324219
SA(0.9),0.0484008597262664,0.9837973713874817,0.9777855277061462,0.9931789636611938
SA(0.9),0.05848035476425732,0.9535244703292847,0.9389337301254272,0.976112961769104
SA(0.9),0.0706589079759143,0.8955775499343872,0.8606334328651428,0.9367987513542175
SA(0.9),0.08537364891979435,0.8064872026443481,0.7461913824081421,0.8664242625236511
SA(0.9),0.10315273952952697,0.6917265057563782,0.6101057529449463,0.7630735635757446
SA(0.9),0.12463433163601581,0.5637079477310181,0.47206175327301025,0.6341367959976196
SA(0.9),0.15058947239990575,0.4368116855621338,0.348036527633667,0.4959121644496918
SA(0.9),0.1819497798079332,0.3227521777153015,0.24641835689544678,0.3721526265144348
SA(0.9),0.2198408816005392,0.2282591462135315,0.16965053975582123,0.27030354738235474
SA(0.9),0.26562281786721387,0.155141219496727,0.11363200098276138,0.18921197950839996
SA(0.9),0.3209388574956752,0.10172274708747864,0.07436812669038773,0.12929677963256836
SA(0.9),0.38777448066272807,0.06455491483211517,0.056735266000032425,0.08336944133043289
SA(0.9),0.46852864444834325,0.039758503437042236,0.03305507078766823,0.05359997600317001
SA(0.9),0.5660998895374224,0.02381470613181591,0.018644943833351135,0.03361846134066582
SA(0.9),0.6839903786706788,0.01389640849083662,0.01021973043680191,0.02059822715818882
SA(0.9),0.8264316011372962,0.00791028793901205,0.005488651804625988,0.012341314926743507
SA(0.9),0.998536255269745,0.004397635348141193,0.002676808973774314,0.007236103061586618
SA(0.9),1.2064817605183529,0.002390241948887706,0.0012731244787573814,0.004154411610215902
SA(0.9),1.4577319859760607,0.0012714257463812828,0.0005783575470559299,0.002336412202566862
SA(0.9),1.7613051539417657,0.000662476581055671,0.0002521045971661806,0.0012874610256403685
SA(0.9),2.1280975344892874,0.00033840525429695845,0.00010593397018965334,0.000695164198987186
SA(0.9),2.571274549537323,0.00016957968182396144,4.299248757888563e-05,0.00036774537875317037
SA(0.9),3.1067433244712737,8.339879423147067e-05,1.823800994316116e-05,0.00019052765856031328
SA(0.9),3.753723648796502,4.0257535147247836e-05,7.878572432673536e-06,9.662075899541378e-05
SA(0.9),4.535437839536395,1.9069753761868924e-05,3.3104706744779833e-06,4.7922931116772816e-05
SA(0.9),5.479944268911139,8.859800800564699e-06,1.3524963833333459e-06,2.322554064448923e-05
SA(0.9),6.621144474431075,4.033796358271502e-06,5.347949922906992e-07,1.098651955544483e-05
SA(0.9),7.999999999999999,1.7977764628085424e-06,2.0417513724169112e-07,5.066590802016435e-06
SA(1.0),0.005,1.0,1.0,1.0
SA(1.0),0.006041251652862785,1.0,1.0,1.0
SA(1.0),0.007299344306643466,1.0,1.0,1.0
SA(1.0),0.008819435171464881,1.0,1.0,1.0
SA(1.0),0.010656085461385679,1.0,1.0,1.0
SA(1.0),0.012875218781328664,1.0,1.0,1.0
SA(1.0),0.015556487348734355,0.9999999403953552,1.0,1.0
SA(1.0),0.01879613098165608,0.9999982118606567,0.9999988079071045,0.9999999403953552
SA(1.0),0.02271043147207104,0.999966025352478,0.9999642372131348,0.9999966025352478
SA(1.0),0.027439886333575234,0.9996437430381775,0.9996015429496765,0.9999354481697083
SA(1.0),0.03315425173341567,0.9977129101753235,0.9970237016677856,0.9993712306022644
SA(1.0),0.04005863561678525,0.9901288747787476,0.9877321720123291,0.9960277080535889
SA(1.0),0.0484008597262664,0.9690542221069336,0.9581988453865051,0.9839761853218079
SA(1.0),0.05848035476425732,0.9248679280281067,0.895939826965332,0.9537249803543091
SA(1.0),0.0706589079759143,0.8511525392532349,0.7967721819877625,0.8949259519577026
SA(1.0),0.08537364891979435,0.7490394115447998,0.6699687838554382,0.8022143244743347
SA(1.0),0.10315273952952697,0.6275792717933655,0.5332139730453491,0.6879522204399109
SA(1.0),0.12463433163601581,0.5002073049545288,0.40382012724876404,0.5619919896125793
SA(1.0),0.15058947239990575,0.37993910908699036,0.2930479347705841,0.4387142062187195
SA(1.0),0.1819497798079332,0.27591487765312195,0.2051880806684494,0.3289679288864136
SA(1.0),0.2198408816005392,0.19231505692005157,0.173605814576149,0.23272469639778137
SA(1.0),0.26562281786721387,0.12915046513080597,0.11076325178146362,0.16192786395549774
SA(1.0),0.3209388574956752,0.08385106176137924,0.0677807629108429,0.1091824397444725
SA(1.0),0.38777448066272807,0.052780769765377045,0.0399552546441555,0.07150889188051224
SA(1.0),0.46852864444834325,0.032281238585710526,0.022780384868383408,0.04557494819164276
SA(1.0),0.5660998895374224,0.019215118139982224,0.012611355632543564,0.028302844613790512
SA(1.0),0.6839903786706788,0.011144804768264294,0.006874916609376669,0.017143091186881065
SA(1.0),0.8264316011372962,0.0063040186651051044,0.0034270973410457373,0.010134524665772915
SA(1.0),0.998536255269745,0.0034798807464540005,0.0016457412857562304,0.005850436631590128
SA(1.0),1.2064817605183529,0.0018755990313366055,0.0007579064695164561,0.003299136646091938
SA(1.0),1.4577319859760607,0.0009874956449493766,0.0003365547163411975,0.0018178303726017475
SA(1.0),1.7613051539417657,0.0005080581177026033,0.00014432540046982467,0.0009788668248802423
SA(1.0),2.1280975344892874,0.0002555118699092418,5.9896377933910117e-05,0.0005151658551767468
SA(1.0),2.571274549537323,0.00012564242933876812,2.7203146601095796e-05,0.00026498266379348934
SA(1.0),3.1067433244712737,6.041700908099301e-05,1.2092151337128598e-05,0.00013319087156560272
SA(1.0),3.753723648796502,2.8412283427314833e-05,5.232936018728651e-06,6.540325557580218e-05
SA(1.0),4.535437839536395,1.3066285646345932e-05,2.198155470978236e-06,3.1362542358692735e-05
SA(1.0),5.479944268911139,5.875037913938286e-06,8.941478881752118e-07,1.4677960280096158e-05
SA(1.0),6.621144474431075,2.581821490821312e-06,3.5138404541612545e-07,6.699760433548363e-06
SA(1.0),7.999999999999999,1.1083201343353721e-06,1.3311371560575935e-07,2.9801178698107833e-06
SA(2.0),0.005,1.0,1.0,1.0
SA(2.0),0.006041251652862785,0.9999998211860657,0.9999993443489075,1.0
SA(2.0),0.007299344306643466,0.9999957084655762,0.9999836087226868,0.9999998211860657
SA(2.0),0.008819435171464881,0.9999412298202515,0.999789834022522,0.9999959468841553
SA(2.0),0.010656085461385679,0.999519407749176,0.9984081983566284,0.9999449253082275
SA(2.0),0.012875218781328664,0.9974192976951599,0.992367148399353,0.9995167851448059
SA(2.0),0.015556487348734355,0.9901593923568726,0.9734051823616028,0.9973901510238647
SA(2.0),0.01879613098165608,0.9715464115142822,0.9302121996879578,0.9893918037414551
SA(2.0),0.02271043147207104,0.9341357946395874,0.854128360748291,0.9678193926811218
SA(2.0),0.027439886333575234,0.87245112657547,0.7456051707267761,0.9264366626739502
SA(2.0),0.03315425173341567,0.7859603762626648,0.6170715093612671,0.8601868748664856
SA(2.0),0.04005863561678525,0.6799185872077942,0.479621946811676,0.7707183361053467
SA(2.0),0.0484008597262664,0.5637480020523071,0.35407015681266785,0.662982702255249
SA(2.0),0.05848035476425732,0.44805875420570374,0.24847719073295593,0.5465229749679565
SA(2.0),0.0706589079759143,0.34184545278549194,0.16651137173175812,0.43169742822647095
SA(2.0),0.08537364891979435,0.2508913576602936,0.10702797025442123,0.32708513736724854
SA(2.0),0.10315273952952697,0.17753815650939941,0.06625952571630478,0.23808959126472473
SA(2.0),0.12463433163601581,0.12138576805591583,0.039658691734075546,0.16679252684116364
SA(2.0),0.15058947239990575,0.08033130317926407,0.0230285432189703,0.11263640224933624
SA(2.0),0.1819497798079332,0.05152673274278641,0.013013898395001888,0.07342369109392166
SA(2.0),0.2198408816005392,0.03206375986337662,0.007178073283284903,0.04624674841761589
SA(2.0),0.26562281786721387,0.019366862252354622,0.003873791778460145,0.028163012117147446
SA(2.0),0.3209388574956752,0.011356540955603123,0.0020826885011047125,0.016586920246481895
SA(2.0),0.38777448066272807,0.0064644827507436275,0.001078780391253531,0.009446059353649616
SA(2.0),0.46852864444834325,0.003571068635210395,0.000548445270396769,0.005200533661991358
SA(2.0),0.5660998895374224,0.001913673710078001,0.0002733927976805717,0.002766601974144578
SA(2.0),0.6839903786706788,0.0009943995391950011,0.00013338151620700955,0.0014213072136044502
SA(2.0),0.8264316011372962,0.0005008588777855039,6.353257049340755e-05,0.0007046700338833034
SA(2.0),0.998536255269745,0.0002444659185130149,2.9218181225587614e-05,0.00033692701254040003
SA(2.0),1.2064817605183529,0.00011561833525775,1.3177429536881391e-05,0.00015526183415204287
SA(2.0),1.4577319859760607,5.298896576277912e-05,5.754726316808956e-06,6.890999793540686e-05
SA(2.0),1.7613051539417657,2.354169191676192e-05,2.428072548354976e-06,2.9438608180498704e-05
SA(2.0),2.1280975344892874,1.0144489351660013e-05,9.878760920400964e-07,1.432657336408738e-05
SA(2.0),2.571274549537323,4.243350304022897e-06,3.8694099657732295e-07,6.847119948361069e-06
SA(2.0),3.1067433244712737,1.7246397874259856e-06,1.457241296520806e-07,3.1726137876830762e-06
SA(2.0),3.753723648796502,6.817898565714131e-07,5.2711161657725825e-08,1.4248599882193957e-06
SA(2.0),4.535437839536395,2.6239627004542854e-07,1.828761675426449e-08,6.201811970640847e-07
SA(2.0),5.479944268911139,9.835927983203874e-08,6.067485180949461e-09,2.615905998482049e-07
SA(2.0),6.621144474431075,3.589451225138873e-08,1.9166579434681807e-09,1.0691922369687745e-07
SA(2.0),7.999999999999999,1.273143013236222e-08,5.718086004691258e-10,4.2340875694435454e-08
SA(3.0),0.005,0.9999399781227112,0.9998136162757874,0.9999964237213135
SA(3.0),0.006041251652862785,0.999541699886322,0.9986096620559692,0.9999555349349976
SA(3.0),0.007299344306643466,0.9976431727409363,0.9931495785713196,0.9996578693389893
SA(3.0),0.008819435171464881,0.9912387132644653,0.9759784936904907,0.9982150197029114
SA(3.0),0.010656085461385679,0.97500079870224,0.9361719489097595,0.9932225942611694
SA(3.0),0.012875218781328664,0.9424262642860413,0.8652966618537903,0.9802150726318359
SA(3.0),0.015556487348734355,0.88846755027771,0.7598901391029358,0.9533840417861938
SA(3.0),0.01879613098165608,0.8120525479316711,0.6318453550338745,0.9069628715515137
SA(3.0),0.02271043147207104,0.7168949246406555,0.49605292081832886,0.8379599452018738
SA(3.0),0.027439886333575234,0.610296905040741,0.36828842759132385,0.7477468848228455
SA(3.0),0.03315425173341567,0.5008890628814697,0.25947853922843933,0.6420595645904541
SA(3.0),0.04005863561678525,0.3965229094028473,0.1742275357246399,0.5294540524482727
SA(3.0),0.0484008597262664,0.30299603939056396,0.11197549849748611,0.4190347492694855
SA(3.0),0.05848035476425732,0.22365082800388336,0.06916699558496475,0.3184128403663635
SA(3.0),0.0706589079759143,0.1595778614282608,0.04121626913547516,0.2325141578912735
SA(3.0),0.08537364891979435,0.11013375222682953,0.024054212495684624,0.16335685551166534
SA(3.0),0.10315273952952697,0.0735621377825737,0.013254370540380478,0.11055338382720947
SA(3.0),0.12463433163601581,0.04757286235690117,0.007229306735098362,0.07214435189962387
SA(3.0),0.15058947239990575,0.02979515865445137,0.0038497745990753174,0.04543206840753555
SA(3.0),0.1819497798079332,0.018073298037052155,0.0020055321510881186,0.027621697634458542
SA(3.0),0.2198408816005392,0.010616340674459934,0.0010233303764835,0.01621544547379017
SA(3.0),0.26562281786721387,0.006037098355591297,0.0005157806444913149,0.009190511889755726
SA(3.0),0.3209388574956752,0.0033221659250557423,0.00025003624614328146,0.00502720708027482
SA(3.0),0.38777448066272807,0.001768310903571546,0.00011972140782745555,0.002652545226737857
SA(3.0),0.46852864444834325,0.000910029630176723,5.589351349044591e-05,0.0013491983991116285
SA(3.0),0.5660998895374224,0.00045265184598974884,2.540360037528444e-05,0.0006611041026189923
SA(3.0),0.6839903786706788,0.00021756993373855948,1.1230292329855729e-05,0.0003118474851362407
SA(3.0),0.8264316011372962,0.00010105488763656467,4.811853614228312e-06,0.00014151302457321435
SA(3.0),0.998536255269745,4.536692358669825e-05,1.9949900433857692e-06,6.173716974444687e-05
SA(3.0),1.2064817605183529,1.9695275113917887e-05,7.993500616976235e-07,2.5877399821183644e-05
SA(3.0),1.4577319859760607,8.275014806713443e-06,3.092704616847186e-07,1.0414804819447454e-05
SA(3.0),1.7613051539417657,3.3684464142424986e-06,1.1550640977020521e-07,4.752510449179681e-06
SA(3.0),2.1280975344892874,1.3302037586981896e-06,4.1641232684241913e-08,2.175106828872231e-06
SA(3.0),2.571274549537323,5.103267426420643e-07,1.4482174570673578e-08,9.646367971072323e-07
SA(3.0),3.1067433244712737,1.90447551062789e-07,4.848185852779352e-09,4.1446773479947296e-07
SA(3.0),3.753723648796502,6.9182824802283e-08,1.5574842526788757e-09,1.7249710992928158e-07
SA(3.0),4.535437839536395,2.4449603230891626e-08,4.772254813545374e-10,6.952233633228388e-08
SA(3.0),5.479944268911139,8.389471339853571e-09,1.3794021480606489e-10,2.7122943890844908e-08
SA(3.0),6.621144474431075,2.7763364940369684e-09,3.711764229308301e-11,1.0235382319478958e-08
SA(3.0),7.999999999999999,8.786004701555328e-10,9.322431715474977e-12,3.7309519917982925e-09
