building_id,resident_population
santo_domingo_998,2.0701
santo_domingo_999,15.6211
santo_domingo_1000,1.1955
santo_domingo_1001,1.8981
santo_domingo_1002,0.7346
santo_domingo_1003,1.3305
santo_domingo_1004,3.7347
santo_domingo_1005,1.3714
santo_domingo_1006,1.0464
santo_domingo_1007,27.4718
santo_domingo_1008,9.3380
santo_domingo_1009,0.8189
santo_domingo_1010,1.6593
santo_domingo_1011,2.3159
santo_domingo_1012,6.0850
santo_domingo_1013,4.2558
santo_domingo_1014,9.4066
santo_domingo_1015,5.2803
santo_domingo_1016,3.4353
santo_domingo_1017,12.6501
santo_domingo_1018,5.2105
santo_domingo_1019,4.8562
santo_domingo_1020,12.4417
santo_domingo_1021,23.4978
santo_domingo_1022,2.9171
santo_domingo_1023,10.3167
santo_domingo_1024,16.9435
santo_domingo_1025,21.5479
santo_domingo_1026,9.3742
santo_domingo_1027,1.6603
santo_domingo_1028,1.3150
santo_domingo_1029,3.3252
santo_domingo_1030,32.3988
santo_domingo_1031,2.1946
santo_domingo_1032,2.9362
santo_domingo_1033,13.4188
santo_domingo_1034,24.9503
santo_domingo_1035,2.9620
santo_domingo_1036,1.8773
santo_domingo_1037,31.0481
santo_domingo_1038,11.3492
santo_domingo_1039,11.2368
santo_domingo_1040,5.2312
santo_domingo_1041,3.2148
santo_domingo_1042,7.7692
santo_domingo_1043,6.6355
santo_domingo_1044,19.5998
santo_domingo_1045,2.4068
santo_domingo_1046,6.0180
santo_domingo_1047,8.0553
santo_domingo_1048,18.2681
santo_domingo_1049,31.9585
santo_domingo_1050,14.1257
santo_domingo_1051,14.2839
santo_domingo_1052,3.5167
santo_domingo_1053,9.5055
santo_domingo_1054,17.7358
santo_domingo_1055,43.0547
santo_domingo_1056,3.4951
santo_domingo_1057,4.0182
santo_domingo_1058,20.8901
santo_domingo_1059,0.3902
santo_domingo_1060,1.0781
santo_domingo_1061,0.8349
santo_domingo_1062,0.3431
santo_domingo_1063,1.9765
santo_domingo_1064,1.0063
santo_domingo_1065,5.7118
santo_domingo_1066,1.0470
santo_domingo_1067,1.3175
santo_domingo_1068,0.3944
santo_domingo_1069,2.7239
santo_domingo_1070,0.4271
santo_domingo_1071,0.2331
santo_domingo_1072,1.5239
santo_domingo_1073,2.4745
santo_domingo_1074,5.0768
santo_domingo_1075,22.7747
santo_domingo_1076,8.7637
santo_domingo_1077,83.2663
santo_domingo_1078,2.0573
santo_domingo_1079,4.3585
santo_domingo_1080,14.0243
santo_domingo_1081,20.5797
santo_domingo_1082,2.4636
santo_domingo_1083,9.1896
santo_domingo_1084,0.7750
santo_domingo_1085,11.1417
santo_domingo_1086,57.0664
santo_domingo_1087,16.6649
santo_domingo_1088,59.0654
santo_domingo_1089,4.8542
santo_domingo_1090,2.2544
santo_domingo_1091,14.1649
santo_domingo_1092,14.1649
santo_domingo_1093,1.7729
santo_domingo_1094,1.7729
santo_domingo_1095,6.8427
santo_domingo_1096,4.7884
santo_domingo_1097,2.4679
santo_domingo_1098,15.3891
santo_domingo_1099,15.3891
santo_domingo_1100,6.2716
santo_domingo_1101,6.2716
santo_domingo_1102,7.5186
santo_domingo_1103,2.9409
santo_domingo_1104,31.2873
santo_domingo_1105,1.4970
santo_domingo_1106,1.0523
santo_domingo_1107,0.7950
santo_domingo_1108,42.7791
santo_domingo_1109,17.7321
santo_domingo_1110,7.9834
santo_domingo_1111,12.2589
santo_domingo_1112,1.6714
santo_domingo_1113,1.6350
santo_domingo_1114,18.0546
santo_domingo_1115,22.5360
santo_domingo_1116,8.5623
santo_domingo_1117,13.0753
santo_domingo_1118,30.6576
santo_domingo_1119,17.7171
santo_domingo_1120,13.6793
santo_domingo_1121,4.3222
santo_domingo_1122,3.7391
santo_domingo_1123,51.8033
santo_domingo_1124,5.4441
santo_domingo_1125,6.9797
santo_domingo_1126,6.2254
santo_domingo_1127,33.8690
santo_domingo_1128,11.6648
santo_domingo_1129,7.3810
santo_domingo_1130,2.1367
santo_domingo_1131,3.3153
santo_domingo_1132,8.6337
santo_domingo_1133,9.2162
santo_domingo_1134,24.6346
santo_domingo_1135,27.6934
santo_domingo_1136,3.4594
santo_domingo_1137,14.5675
santo_domingo_1138,7.2791
santo_domingo_1139,13.0690
santo_domingo_1140,0.5421
santo_domingo_1141,10.6355
santo_domingo_1142,22.0979
santo_domingo_1143,18.4592
santo_domingo_1144,28.5265
santo_domingo_1145,2.4191
santo_domingo_1146,8.5955
santo_domingo_1147,24.7990
santo_domingo_1148,5.1366
santo_domingo_1149,3.7074
santo_domingo_1150,7.5405
santo_domingo_1151,4.2983
santo_domingo_1152,5.3072
santo_domingo_1153,4.4245
santo_domingo_1154,2.2971
santo_domingo_1155,0.2724
santo_domingo_1156,1.2917
santo_domingo_1157,1.5027
santo_domingo_1158,18.4616
santo_domingo_1159,20.9976
santo_domingo_1160,54.8000
santo_domingo_1161,43.0360
santo_domingo_1162,17.8072
santo_domingo_1163,2.3121
santo_domingo_1164,10.3329
santo_domingo_1165,6.1842
santo_domingo_1166,2.8954
santo_domingo_1167,27.3451
santo_domingo_1168,8.8064
santo_domingo_1169,5.5354
santo_domingo_1170,1.6959
santo_domingo_1171,24.4033
santo_domingo_1172,29.1446
santo_domingo_1173,8.5091
santo_domingo_1174,18.9855
santo_domingo_1175,101.3393
santo_domingo_1176,8.5877
santo_domingo_1177,12.2760
santo_domingo_1178,20.0492
santo_domingo_1179,46.2631
santo_domingo_1180,0.4475
santo_domingo_1181,22.9812
santo_domingo_1182,2.1409
santo_domingo_1183,1.9287
santo_domingo_1184,23.1899
santo_domingo_1185,46.8413
santo_domingo_1186,1.8026
santo_domingo_1187,3.9819
santo_domingo_1188,9.2505
santo_domingo_1189,2.4485
santo_domingo_1190,7.2773
santo_domingo_1191,0.8220
santo_domingo_1192,0.5194
santo_domingo_1193,1.2675
santo_domingo_1194,4.5403
santo_domingo_1195,0.7195
santo_domingo_1196,8.3853
santo_domingo_1197,6.3915
santo_domingo_1198,3.7276
santo_domingo_1199,1.4737
santo_domingo_1200,0.7443
santo_domingo_1201,0.1809
santo_domingo_1202,2.7813
santo_domingo_1203,1.2078
santo_domingo_1204,9.3626
santo_domingo_1205,17.4672
santo_domingo_1206,3.6743
santo_domingo_1207,6.5170
santo_domingo_1208,2.0011
santo_domingo_1209,1.0332
santo_domingo_1210,4.0391
santo_domingo_1211,0.9227
santo_domingo_1212,0.7163
santo_domingo_1213,1.3926
santo_domingo_1214,0.9781
santo_domingo_1215,0.2210
santo_domingo_1216,5.6484
santo_domingo_1217,2.7124
santo_domingo_1218,2.1352
santo_domingo_1219,7.2546
santo_domingo_1220,2.1169
santo_domingo_1221,0.9197
santo_domingo_1222,3.8846
santo_domingo_1223,0.4783
santo_domingo_1224,13.6813
santo_domingo_1225,7.5940
santo_domingo_1226,2.4918
santo_domingo_1227,1.2444
santo_domingo_1228,4.5021
santo_domingo_1229,2.8658
santo_domingo_1230,10.0014
santo_domingo_1231,1.0071
santo_domingo_1232,1.3784
santo_domingo_1233,0.9331
santo_domingo_1234,7.3090
santo_domingo_1235,6.6401
santo_domingo_1236,2.3983
santo_domingo_1237,3.2820
santo_domingo_1238,5.3353
santo_domingo_1239,21.1245
santo_domingo_1240,15.0638
santo_domingo_1241,0.9077
santo_domingo_1242,0.6849
santo_domingo_1243,0.3328
santo_domingo_1244,2.8885
santo_domingo_1245,2.2519
santo_domingo_1246,7.5881
santo_domingo_1247,4.7732
santo_domingo_1248,2.8413
santo_domingo_1249,14.4357
santo_domingo_1250,1.3704
santo_domingo_1251,1.6136
santo_domingo_1252,1.5637
santo_domingo_1253,5.4506
santo_domingo_1254,20.1024
santo_domingo_1255,5.3753
santo_domingo_1256,2.1425
santo_domingo_1257,3.6284
santo_domingo_1258,3.6694
santo_domingo_1259,17.2264
santo_domingo_1260,3.6744
santo_domingo_1261,12.3401
santo_domingo_1262,0.6820
santo_domingo_1263,1.6886
santo_domingo_1264,0.2545
santo_domingo_1265,0.5723
santo_domingo_1266,1.9261
santo_domingo_1267,1.5816
santo_domingo_1268,1.1616
santo_domingo_1269,2.5984
santo_domingo_1270,0.6532
santo_domingo_1271,1.8944
santo_domingo_1272,3.4525
santo_domingo_1273,1.5895
santo_domingo_1274,0.5404
santo_domingo_1275,0.8732
santo_domingo_1276,1.2250
santo_domingo_1277,0.6356
santo_domingo_1278,6.1016
santo_domingo_1279,0.5057
santo_domingo_1280,1.0425
santo_domingo_1281,1.6317
santo_domingo_1282,0.5857
santo_domingo_1283,3.9479
santo_domingo_1284,4.5472
santo_domingo_1285,0.8323
santo_domingo_1286,0.6328
santo_domingo_1287,0.8066
santo_domingo_1288,1.0677
santo_domingo_1289,1.0150
santo_domingo_1290,0.5068
santo_domingo_1291,0.3642
santo_domingo_1292,0.2168
santo_domingo_1293,9.1900
santo_domingo_1294,24.1541
santo_domingo_1295,7.5726
santo_domingo_1296,25.9580
santo_domingo_1297,11.8820
santo_domingo_1298,1.2111
santo_domingo_1299,7.1886
santo_domingo_1300,32.5778
santo_domingo_1301,12.6136
santo_domingo_1302,2.3211
santo_domingo_1303,7.9895
santo_domingo_1304,9.2560
santo_domingo_1305,9.3248
santo_domingo_1306,4.7240
santo_domingo_1307,4.7999
santo_domingo_1308,2.0377
santo_domingo_1309,3.7962
santo_domingo_1310,11.8333
santo_domingo_1311,7.1403
santo_domingo_1312,19.2164
santo_domingo_1313,3.2321
santo_domingo_1314,16.8454
santo_domingo_1315,3.6546
santo_domingo_1316,7.0501
santo_domingo_1317,2.3389
santo_domingo_1318,3.8716
santo_domingo_1319,16.4052
santo_domingo_1320,4.8785
santo_domingo_1321,2.4351
santo_domingo_1322,2.5019
santo_domingo_1323,15.8570
santo_domingo_1324,1.5794
santo_domingo_1325,5.4137
santo_domingo_1326,4.6458
santo_domingo_1327,5.0689
santo_domingo_1328,1.1599
santo_domingo_1329,7.1575
santo_domingo_1330,15.6162
santo_domingo_1331,9.8209
santo_domingo_1332,1.1727
santo_domingo_1333,1.7922
santo_domingo_1334,7.1956
santo_domingo_1335,3.1257
santo_domingo_1336,2.3287
santo_domingo_1337,5.4960
santo_domingo_1338,2.3789
santo_domingo_1339,0.5907
santo_domingo_1340,1.3098
santo_domingo_1341,0.0920
santo_domingo_1342,3.1975
santo_domingo_1343,3.8327
santo_domingo_1344,2.4946
santo_domingo_1345,27.4901
santo_domingo_1346,11.2703
santo_domingo_1347,8.0397
santo_domingo_1348,3.8161
santo_domingo_1349,2.1748
santo_domingo_1350,2.0497
santo_domingo_1351,2.4038
santo_domingo_1352,0.4826
santo_domingo_1353,3.6671
santo_domingo_1354,5.9422
santo_domingo_1355,1.8991
santo_domingo_1356,2.6631
santo_domingo_1357,12.2539
santo_domingo_1358,2.2441
santo_domingo_1359,4.7967
santo_domingo_1360,12.3532
santo_domingo_1361,3.0616
santo_domingo_1362,3.3909
santo_domingo_1363,3.1176
santo_domingo_1364,7.2605
santo_domingo_1365,3.8522
santo_domingo_1366,2.1342
santo_domingo_1367,2.0260
santo_domingo_1368,0.4387
santo_domingo_1369,2.0814
santo_domingo_1370,3.8446
santo_domingo_1371,1.3011
santo_domingo_1372,2.3670
santo_domingo_1373,3.0636
santo_domingo_1374,1.6077
santo_domingo_1375,5.9143
santo_domingo_1376,3.3789
santo_domingo_1377,3.1534
santo_domingo_1378,0.8754
santo_domingo_1379,1.2899
santo_domingo_1380,5.8117
santo_domingo_1381,1.3025
santo_domingo_1382,2.1010
santo_domingo_1383,0.7572
santo_domingo_1384,0.9725
santo_domingo_1385,1.8715
santo_domingo_1386,22.7646
santo_domingo_1387,0.9381
santo_domingo_1388,0.9825
santo_domingo_1389,2.2644
santo_domingo_1390,5.4004
santo_domingo_1391,4.9526
santo_domingo_1392,6.7883
santo_domingo_1393,31.9593
santo_domingo_1394,1.4097
santo_domingo_1395,1.5118
santo_domingo_1396,1.3684
santo_domingo_1397,2.4533
santo_domingo_1398,1.6899
santo_domingo_1399,5.8575
santo_domingo_1400,1.9973
santo_domingo_1401,0.5996
santo_domingo_1402,6.3118
santo_domingo_1403,4.7832
santo_domingo_1404,12.1239
santo_domingo_1405,4.1980
santo_domingo_1406,21.5398
santo_domingo_1407,46.4938
santo_domingo_1408,23.1926
santo_domingo_1409,3.5250
santo_domingo_1410,0.5817
santo_domingo_1411,8.4522
santo_domingo_1412,3.3014
santo_domingo_1413,14.1446
santo_domingo_1414,2.2175
santo_domingo_1415,7.3782
santo_domingo_1416,2.9126
santo_domingo_1417,38.6017
santo_domingo_1418,18.0013
santo_domingo_1419,7.9017
santo_domingo_1420,44.0289
santo_domingo_1421,1.1112
santo_domingo_1422,3.5247
santo_domingo_1423,5.6427
santo_domingo_1424,25.9061
santo_domingo_1425,10.2272
santo_domingo_1426,71.8751
santo_domingo_1427,2.4609
santo_domingo_1428,20.1015
santo_domingo_1429,18.2963
santo_domingo_1430,1.1750
santo_domingo_1431,22.2799
santo_domingo_1432,43.8658
santo_domingo_1433,7.2769
santo_domingo_1434,13.9853
santo_domingo_1435,4.1253
santo_domingo_1436,54.0544
santo_domingo_1437,1.0329
santo_domingo_1438,0.5203
santo_domingo_1439,0.5033
santo_domingo_1440,0.2125
santo_domingo_1441,106.0508
santo_domingo_1442,44.3153
santo_domingo_1443,0.8311
santo_domingo_1444,0.3124
santo_domingo_1445,10.3245
santo_domingo_1446,2.0179
santo_domingo_1447,22.1147
santo_domingo_1448,8.4239
santo_domingo_1449,5.7052
santo_domingo_1450,35.7194
santo_domingo_1451,36.5190
santo_domingo_1452,36.5190
santo_domingo_1453,26.3283
santo_domingo_1454,17.6333
santo_domingo_1455,18.6624
santo_domingo_1456,60.0725
santo_domingo_1457,10.3372
santo_domingo_1458,14.4696
santo_domingo_1459,5.8604
santo_domingo_1460,3.4538
santo_domingo_1461,5.7022
santo_domingo_1462,13.4218
santo_domingo_1463,0.6328
santo_domingo_1464,34.3322
