building_id,resident_population
lomas_centinela_930,2.2770
lomas_centinela_931,0.9416
lomas_centinela_932,0.4999
lomas_centinela_933,2.5347
lomas_centinela_934,0.8871
lomas_centinela_935,1.5371
lomas_centinela_936,0.5186
lomas_centinela_937,0.8138
lomas_centinela_938,0.2951
lomas_centinela_939,6.5331
lomas_centinela_940,0.8569
lomas_centinela_941,2.6434
lomas_centinela_942,0.5372
lomas_centinela_943,0.5841
lomas_centinela_944,0.7800
lomas_centinela_945,1.4544
lomas_centinela_946,1.5227
lomas_centinela_947,2.1854
lomas_centinela_948,0.5206
lomas_centinela_949,10.4990
lomas_centinela_950,10.8321
lomas_centinela_951,9.7025
lomas_centinela_952,1.8341
lomas_centinela_953,1.2533
lomas_centinela_954,1.2293
lomas_centinela_955,3.9220
lomas_centinela_956,5.8830
lomas_centinela_957,0.2939
lomas_centinela_958,0.4965
lomas_centinela_959,1.7692
lomas_centinela_960,1.0187
lomas_centinela_961,1.0135
lomas_centinela_962,1.2373
lomas_centinela_963,9.8301
lomas_centinela_964,1.1053
lomas_centinela_965,6.2615
lomas_centinela_966,8.6766
lomas_centinela_967,0.8383
lomas_centinela_968,2.0803
lomas_centinela_969,4.9833
lomas_centinela_970,6.6135
lomas_centinela_971,12.0313
lomas_centinela_972,2.7523
lomas_centinela_973,0.8723
lomas_centinela_974,7.6189
lomas_centinela_975,0.9385
lomas_centinela_976,2.7177
lomas_centinela_977,5.1505
lomas_centinela_978,3.8508
lomas_centinela_979,0.9359
lomas_centinela_980,5.1271
lomas_centinela_981,1.9176
lomas_centinela_982,3.4345
lomas_centinela_983,2.0316
lomas_centinela_984,0.6907
lomas_centinela_985,1.5241
lomas_centinela_986,3.0256
lomas_centinela_987,4.3331
lomas_centinela_988,1.4624
lomas_centinela_989,3.9125
lomas_centinela_990,2.4438
lomas_centinela_991,1.6696
lomas_centinela_992,1.5880
lomas_centinela_993,4.7057
lomas_centinela_994,1.9242
lomas_centinela_995,10.0313
lomas_centinela_996,0.8422
lomas_centinela_997,3.4755
lomas_centinela_998,1.0577
lomas_centinela_999,0.8192
lomas_centinela_1000,2.9873
lomas_centinela_1001,2.3556
lomas_centinela_1002,2.1456
lomas_centinela_1003,1.0332
lomas_centinela_1004,7.9471
lomas_centinela_1005,4.9888
lomas_centinela_1006,0.9753
lomas_centinela_1007,1.8150
lomas_centinela_1008,0.8477
lomas_centinela_1009,1.8291
lomas_centinela_1010,0.8667
lomas_centinela_1011,6.6481
lomas_centinela_1012,3.4942
lomas_centinela_1013,17.2556
lomas_centinela_1014,4.6774
lomas_centinela_1015,19.6989
lomas_centinela_1016,1.3376
lomas_centinela_1017,3.3160
lomas_centinela_1018,5.2348
lomas_centinela_1019,2.1777
lomas_centinela_1020,7.7268
lomas_centinela_1021,3.1961
lomas_centinela_1022,2.2624
lomas_centinela_1023,1.8953
lomas_centinela_1024,4.6791
lomas_centinela_1025,0.6139
lomas_centinela_1026,3.5822
lomas_centinela_1027,1.6194
lomas_centinela_1028,4.6038
lomas_centinela_1029,0.8458
lomas_centinela_1030,0.5475
lomas_centinela_1031,7.6254
lomas_centinela_1032,1.8376
lomas_centinela_1033,1.6454
lomas_centinela_1034,6.5741
lomas_centinela_1035,1.1518
lomas_centinela_1036,0.5546
lomas_centinela_1037,2.4519
lomas_centinela_1038,3.1330
lomas_centinela_1039,3.2768
lomas_centinela_1040,0.6527
lomas_centinela_1041,1.2410
lomas_centinela_1042,3.4038
lomas_centinela_1043,2.0883
lomas_centinela_1044,1.6551
lomas_centinela_1045,4.9627
lomas_centinela_1046,0.6045
lomas_centinela_1047,0.6217
lomas_centinela_1048,1.7655
lomas_centinela_1049,2.6095
lomas_centinela_1050,6.6251
lomas_centinela_1051,1.1392
lomas_centinela_1052,7.8362
lomas_centinela_1053,1.3061
lomas_centinela_1054,2.7391
lomas_centinela_1055,1.3920
lomas_centinela_1056,3.8329
lomas_centinela_1057,4.1272
lomas_centinela_1058,2.7012
lomas_centinela_1059,7.3049
lomas_centinela_1060,0.4584
lomas_centinela_1061,11.0959
lomas_centinela_1062,5.0163
lomas_centinela_1063,5.1070
lomas_centinela_1064,1.0357
lomas_centinela_1065,1.2122
lomas_centinela_1066,0.7962
lomas_centinela_1067,0.5289
lomas_centinela_1068,1.6204
lomas_centinela_1069,1.9172
lomas_centinela_1070,2.4040
lomas_centinela_1071,2.1059
lomas_centinela_1072,4.9914
lomas_centinela_1073,1.7337
lomas_centinela_1074,2.7764
lomas_centinela_1075,1.1492
lomas_centinela_1076,1.8310
lomas_centinela_1077,5.9765
lomas_centinela_1078,5.8150
lomas_centinela_1079,1.5914
lomas_centinela_1080,3.8196
lomas_centinela_1081,6.5836
lomas_centinela_1082,1.3691
lomas_centinela_1083,3.6793
lomas_centinela_1084,0.9056
lomas_centinela_1085,3.3856
lomas_centinela_1086,0.4478
lomas_centinela_1087,2.3145
lomas_centinela_1088,3.7882
lomas_centinela_1089,3.6963
lomas_centinela_1090,2.3775
lomas_centinela_1091,6.4176
lomas_centinela_1092,3.9097
lomas_centinela_1093,9.0636
lomas_centinela_1094,2.3781
lomas_centinela_1095,0.7518
lomas_centinela_1096,0.9106
lomas_centinela_1097,0.6680
lomas_centinela_1098,3.6730
lomas_centinela_1099,3.9274
lomas_centinela_1100,1.3087
lomas_centinela_1101,3.1635
lomas_centinela_1102,0.7076
lomas_centinela_1103,0.7029
lomas_centinela_1104,0.5652
lomas_centinela_1105,12.4437
lomas_centinela_1106,4.6152
lomas_centinela_1107,0.5922
lomas_centinela_1108,1.5823
lomas_centinela_1109,2.9624
lomas_centinela_1110,1.1744
lomas_centinela_1111,2.6508
lomas_centinela_1112,7.8372
lomas_centinela_1113,2.3931
lomas_centinela_1114,1.1270
lomas_centinela_1115,1.2557
lomas_centinela_1116,1.7698
lomas_centinela_1117,3.4148
lomas_centinela_1118,3.8137
lomas_centinela_1119,3.6413
lomas_centinela_1120,3.8676
lomas_centinela_1121,1.5855
lomas_centinela_1122,1.1303
lomas_centinela_1123,1.8239
lomas_centinela_1124,1.5457
lomas_centinela_1125,2.4009
lomas_centinela_1126,1.5751
lomas_centinela_1127,1.3201
lomas_centinela_1128,4.3937
lomas_centinela_1129,1.6337
lomas_centinela_1130,1.2152
lomas_centinela_1131,8.2715
lomas_centinela_1132,5.9836
lomas_centinela_1133,1.7498
lomas_centinela_1134,4.5832
lomas_centinela_1135,1.7970
lomas_centinela_1136,0.5466
lomas_centinela_1137,3.2703
lomas_centinela_1138,1.7867
lomas_centinela_1139,6.6234
lomas_centinela_1140,1.0328
lomas_centinela_1141,3.0300
lomas_centinela_1142,5.7798
lomas_centinela_1143,3.3317
lomas_centinela_1144,2.8318
lomas_centinela_1145,2.5572
lomas_centinela_1146,1.2620
lomas_centinela_1147,0.7581
lomas_centinela_1148,1.5394
lomas_centinela_1149,2.7278
lomas_centinela_1150,3.5048
lomas_centinela_1151,2.1374
lomas_centinela_1152,0.4632
lomas_centinela_1153,1.3759
lomas_centinela_1154,1.2190
lomas_centinela_1155,10.3174
lomas_centinela_1156,10.2747
lomas_centinela_1157,8.5319
lomas_centinela_1158,3.6039
lomas_centinela_1159,47.0170
lomas_centinela_1160,1.1778
lomas_centinela_1161,2.3384
lomas_centinela_1162,2.5704
lomas_centinela_1163,0.5910
lomas_centinela_1164,4.0143
lomas_centinela_1165,1.3327
lomas_centinela_1166,3.4206
lomas_centinela_1167,2.4123
lomas_centinela_1168,4.2129
lomas_centinela_1169,0.5707
lomas_centinela_1170,1.1803
lomas_centinela_1171,2.7714
lomas_centinela_1172,1.1930
lomas_centinela_1173,0.9222
lomas_centinela_1174,7.2936
lomas_centinela_1175,8.3666
lomas_centinela_1176,4.2894
lomas_centinela_1177,4.9219
lomas_centinela_1178,0.9314
lomas_centinela_1179,2.0236
lomas_centinela_1180,1.1515
lomas_centinela_1181,1.5604
lomas_centinela_1182,1.4288
lomas_centinela_1183,7.5568
lomas_centinela_1184,2.0414
lomas_centinela_1185,4.1399
lomas_centinela_1186,2.2322
lomas_centinela_1187,4.6367
lomas_centinela_1188,2.8346
lomas_centinela_1189,3.9671
lomas_centinela_1190,1.3896
lomas_centinela_1191,6.2730
lomas_centinela_1192,5.5992
lomas_centinela_1193,0.8919
lomas_centinela_1194,0.3369
lomas_centinela_1195,1.3406
lomas_centinela_1196,4.4824
lomas_centinela_1197,2.3042
lomas_centinela_1198,3.4627
lomas_centinela_1199,3.2970
lomas_centinela_1200,3.1649
lomas_centinela_1201,1.6096
lomas_centinela_1202,1.2481
lomas_centinela_1203,3.7567
lomas_centinela_1204,3.5004
lomas_centinela_1205,0.5236
lomas_centinela_1206,0.7257
lomas_centinela_1207,2.1623
lomas_centinela_1208,1.7721
lomas_centinela_1209,0.4817
lomas_centinela_1210,1.9672
lomas_centinela_1211,2.9670
lomas_centinela_1212,0.6694
lomas_centinela_1213,2.0764
lomas_centinela_1214,1.6155
lomas_centinela_1215,0.5101
lomas_centinela_1216,2.2092
lomas_centinela_1217,3.2365
lomas_centinela_1218,0.9085
lomas_centinela_1219,1.3885
lomas_centinela_1220,12.5667
lomas_centinela_1221,3.3947
lomas_centinela_1222,0.7893
lomas_centinela_1223,0.8678
lomas_centinela_1224,2.1510
lomas_centinela_1225,2.1476
lomas_centinela_1226,7.3447
lomas_centinela_1227,5.5793
lomas_centinela_1228,3.3427
lomas_centinela_1229,0.6059
lomas_centinela_1230,5.1615
lomas_centinela_1231,1.0020
lomas_centinela_1232,2.0862
lomas_centinela_1233,1.2110
lomas_centinela_1234,1.4072
lomas_centinela_1235,3.4000
lomas_centinela_1236,1.4037
lomas_centinela_1237,0.5833
lomas_centinela_1238,2.0269
lomas_centinela_1239,0.7529
lomas_centinela_1240,6.6138
lomas_centinela_1241,1.0909
lomas_centinela_1242,2.5005
lomas_centinela_1243,0.8007
lomas_centinela_1244,2.6701
lomas_centinela_1245,3.3314
lomas_centinela_1246,1.5317
lomas_centinela_1247,1.6231
lomas_centinela_1248,1.4699
lomas_centinela_1249,3.3011
lomas_centinela_1250,3.3128
lomas_centinela_1251,2.2672
lomas_centinela_1252,3.1973
lomas_centinela_1253,1.5240
lomas_centinela_1254,0.5858
lomas_centinela_1255,4.5152
lomas_centinela_1256,4.8503
lomas_centinela_1257,3.3874
lomas_centinela_1258,1.2926
lomas_centinela_1259,1.6269
lomas_centinela_1260,2.8921
lomas_centinela_1261,1.1773
lomas_centinela_1262,0.7224
lomas_centinela_1263,5.5184
lomas_centinela_1264,0.4138
lomas_centinela_1265,0.6586
lomas_centinela_1266,2.6552
lomas_centinela_1267,0.7129
lomas_centinela_1268,1.1830
lomas_centinela_1269,4.4164
lomas_centinela_1270,0.4433
lomas_centinela_1271,1.6484
lomas_centinela_1272,4.8845
lomas_centinela_1273,2.3598
lomas_centinela_1274,1.9874
lomas_centinela_1275,0.8029
lomas_centinela_1276,2.0569
lomas_centinela_1277,4.2880
lomas_centinela_1278,0.4178
lomas_centinela_1279,4.7900
lomas_centinela_1280,0.6716
lomas_centinela_1281,0.7069
lomas_centinela_1282,7.8101
lomas_centinela_1283,1.2014
lomas_centinela_1284,0.5815
lomas_centinela_1285,4.4223
lomas_centinela_1286,3.7985
lomas_centinela_1287,0.5429
lomas_centinela_1288,3.7602
lomas_centinela_1289,4.9161
lomas_centinela_1290,2.8979
lomas_centinela_1291,0.7617
lomas_centinela_1292,1.0866
lomas_centinela_1293,2.2547
lomas_centinela_1294,1.0630
lomas_centinela_1295,4.2264
lomas_centinela_1296,0.5086
lomas_centinela_1297,2.1210
lomas_centinela_1298,0.7984
lomas_centinela_1299,0.8660
lomas_centinela_1300,4.4421
lomas_centinela_1301,1.8148
lomas_centinela_1302,1.8129
lomas_centinela_1303,6.9120
lomas_centinela_1304,2.2819
lomas_centinela_1305,0.8893
lomas_centinela_1306,4.9519
lomas_centinela_1307,2.8211
lomas_centinela_1308,1.7481
lomas_centinela_1309,1.2768
lomas_centinela_1310,0.6378
lomas_centinela_1311,2.2404
lomas_centinela_1312,0.4603
lomas_centinela_1313,3.3443
lomas_centinela_1314,0.8749
lomas_centinela_1315,1.8567
lomas_centinela_1316,1.9474
lomas_centinela_1317,4.8401
lomas_centinela_1318,4.7847
lomas_centinela_1319,0.3408
lomas_centinela_1320,1.8831
lomas_centinela_1321,0.6290
lomas_centinela_1322,2.5430
lomas_centinela_1323,3.6252
lomas_centinela_1324,0.4615
lomas_centinela_1325,2.6462
lomas_centinela_1326,6.6767
lomas_centinela_1327,3.8713
lomas_centinela_1328,7.4086
lomas_centinela_1329,5.8397
lomas_centinela_1330,2.2200
lomas_centinela_1331,1.8962
lomas_centinela_1332,5.4344
lomas_centinela_1333,2.0814
lomas_centinela_1334,2.5712
lomas_centinela_1335,1.2771
lomas_centinela_1336,0.7341
lomas_centinela_1337,1.4884
lomas_centinela_1338,3.6736
lomas_centinela_1339,0.7602
lomas_centinela_1340,4.9747
lomas_centinela_1341,2.2077
lomas_centinela_1342,0.7655
lomas_centinela_1343,1.4076
lomas_centinela_1344,0.6410
lomas_centinela_1345,9.4667
lomas_centinela_1346,0.9961
lomas_centinela_1347,1.0798
lomas_centinela_1348,3.7161
lomas_centinela_1349,2.8567
lomas_centinela_1350,3.2241
lomas_centinela_1351,1.9075
lomas_centinela_1352,3.2371
lomas_centinela_1353,0.3760
lomas_centinela_1354,0.5628
lomas_centinela_1355,0.7201
lomas_centinela_1356,2.5141
lomas_centinela_1357,1.0183
lomas_centinela_1358,4.1086
lomas_centinela_1359,4.7133
lomas_centinela_1360,10.0175
lomas_centinela_1361,0.8514
lomas_centinela_1362,2.0850
lomas_centinela_1363,0.3645
lomas_centinela_1364,1.2997
lomas_centinela_1365,1.5098
lomas_centinela_1366,1.2449
lomas_centinela_1367,1.2597
lomas_centinela_1368,2.0184
lomas_centinela_1369,3.4583
lomas_centinela_1370,0.5227
lomas_centinela_1371,2.6492
lomas_centinela_1372,4.2445
lomas_centinela_1373,3.1489
lomas_centinela_1374,1.7309
lomas_centinela_1375,2.7752
lomas_centinela_1376,0.4811
lomas_centinela_1377,1.1269
lomas_centinela_1378,6.4976
lomas_centinela_1379,1.0321
lomas_centinela_1380,1.2551
lomas_centinela_1381,1.0416
lomas_centinela_1382,1.1456
lomas_centinela_1383,2.0693
lomas_centinela_1384,1.8225
lomas_centinela_1385,5.9622
lomas_centinela_1386,11.8899
lomas_centinela_1387,6.8775
lomas_centinela_1388,0.7871
lomas_centinela_1389,4.2373
lomas_centinela_1390,1.7022
lomas_centinela_1391,0.7486
lomas_centinela_1392,1.4546
lomas_centinela_1393,1.0605
lomas_centinela_1394,2.0194
lomas_centinela_1395,0.7409
lomas_centinela_1396,1.4236
lomas_centinela_1397,0.8953
lomas_centinela_1398,2.7896
lomas_centinela_1399,2.6174
lomas_centinela_1400,2.3369
lomas_centinela_1401,0.8145
lomas_centinela_1402,1.5562
lomas_centinela_1403,2.0455
lomas_centinela_1404,2.7635
lomas_centinela_1405,2.4942
lomas_centinela_1406,1.9902
lomas_centinela_1407,2.7396
lomas_centinela_1408,4.0866
lomas_centinela_1409,7.4058
lomas_centinela_1410,4.4823
lomas_centinela_1411,0.4376
lomas_centinela_1412,3.8788
lomas_centinela_1413,0.2200
lomas_centinela_1414,28.6290
lomas_centinela_1415,3.2861
lomas_centinela_1416,3.8997
lomas_centinela_1417,2.2521
lomas_centinela_1418,7.1424
lomas_centinela_1419,0.8558
lomas_centinela_1420,1.6662
lomas_centinela_1421,1.4105
lomas_centinela_1422,1.7688
lomas_centinela_1423,1.1535
lomas_centinela_1424,9.3641
lomas_centinela_1425,1.7654
lomas_centinela_1426,1.7398
lomas_centinela_1427,2.4889
lomas_centinela_1428,3.9413
lomas_centinela_1429,1.7275
lomas_centinela_1430,5.1775
lomas_centinela_1431,0.8494
lomas_centinela_1432,2.5098
lomas_centinela_1433,3.1272
lomas_centinela_1434,5.1911
lomas_centinela_1435,7.2928
lomas_centinela_1436,1.3414
lomas_centinela_1437,1.1014
lomas_centinela_1438,3.1341
lomas_centinela_1439,4.6105
lomas_centinela_1440,1.7515
lomas_centinela_1441,2.6513
lomas_centinela_1442,5.5313
lomas_centinela_1443,5.1437
lomas_centinela_1444,3.0793
lomas_centinela_1445,3.6755
lomas_centinela_1446,1.6021
lomas_centinela_1447,8.7674
lomas_centinela_1448,0.9762
lomas_centinela_1449,8.6443
lomas_centinela_1450,3.4974
lomas_centinela_1451,5.5479
lomas_centinela_1452,1.3538
lomas_centinela_1453,3.8083
lomas_centinela_1454,1.0907
lomas_centinela_1455,1.3360
lomas_centinela_1456,1.8209
lomas_centinela_1457,1.5126
lomas_centinela_1458,2.4973
lomas_centinela_1459,2.2419
lomas_centinela_1460,0.7234
lomas_centinela_1461,1.8663
lomas_centinela_1462,1.5438
lomas_centinela_1463,1.8201
lomas_centinela_1464,4.2373
lomas_centinela_1465,7.0190
lomas_centinela_1466,13.0078
lomas_centinela_1467,0.3973
lomas_centinela_1468,3.9071
lomas_centinela_1469,2.7815
lomas_centinela_1470,47.6743
lomas_centinela_1471,1.5392
lomas_centinela_1472,0.4239
lomas_centinela_1473,5.3626
lomas_centinela_1474,1.4451
lomas_centinela_1475,0.5497
lomas_centinela_1476,1.9147
lomas_centinela_1477,1.2317
lomas_centinela_1478,4.1447
lomas_centinela_1479,18.5091
lomas_centinela_1480,3.6599
lomas_centinela_1481,9.3746
lomas_centinela_1482,1.7386
lomas_centinela_1483,2.0633
lomas_centinela_1484,2.9336
lomas_centinela_1485,1.5212
lomas_centinela_1486,0.7795
lomas_centinela_1487,1.4331
lomas_centinela_1488,2.9486
lomas_centinela_1489,12.4179
lomas_centinela_1490,3.7243
lomas_centinela_1491,9.5131
lomas_centinela_1492,1.3494
lomas_centinela_1493,1.8647
lomas_centinela_1494,2.0540
lomas_centinela_1495,2.7665
lomas_centinela_1496,1.2171
lomas_centinela_1497,1.6984
lomas_centinela_1498,2.5250
lomas_centinela_1499,1.0163
lomas_centinela_1500,0.9278
lomas_centinela_1501,1.9925
lomas_centinela_1502,6.4848
lomas_centinela_1503,2.8435
lomas_centinela_1504,0.5974
lomas_centinela_1505,1.1622
lomas_centinela_1506,7.4026
lomas_centinela_1507,0.8677
lomas_centinela_1508,0.8254
lomas_centinela_1509,0.7885
lomas_centinela_1510,0.6613
lomas_centinela_1511,0.9500
lomas_centinela_1512,4.0001
lomas_centinela_1513,4.2421
lomas_centinela_1514,1.0678
lomas_centinela_1515,1.4290
lomas_centinela_1516,2.6679
lomas_centinela_1517,1.8247
lomas_centinela_1518,0.2555
lomas_centinela_1519,0.8212
lomas_centinela_1520,10.5942
lomas_centinela_1521,3.3767
lomas_centinela_1522,1.3856
lomas_centinela_1523,4.8620
lomas_centinela_1524,2.4945
lomas_centinela_1525,3.0720
lomas_centinela_1526,1.0423
lomas_centinela_1527,1.1145
lomas_centinela_1528,1.1223
lomas_centinela_1529,2.4386
lomas_centinela_1530,0.5194
lomas_centinela_1531,4.7655
lomas_centinela_1532,3.9412
lomas_centinela_1533,2.0833
lomas_centinela_1534,1.3567
lomas_centinela_1535,16.2388
lomas_centinela_1536,1.0407
lomas_centinela_1537,3.0426
lomas_centinela_1538,2.0763
lomas_centinela_1539,0.9228
lomas_centinela_1540,3.7720
lomas_centinela_1541,1.5942
lomas_centinela_1542,0.9619
lomas_centinela_1543,2.1056
lomas_centinela_1544,3.2392
lomas_centinela_1545,2.9640
lomas_centinela_1546,2.6081
lomas_centinela_1547,3.0500
lomas_centinela_1548,0.8411
lomas_centinela_1549,5.8336
lomas_centinela_1550,0.2589
lomas_centinela_1551,1.3350
lomas_centinela_1552,1.6719
lomas_centinela_1553,3.0171
lomas_centinela_1554,0.3433
lomas_centinela_1555,1.0740
lomas_centinela_1556,6.3422
lomas_centinela_1557,1.8707
lomas_centinela_1558,2.0615
lomas_centinela_1559,0.5953
lomas_centinela_1560,5.1114
lomas_centinela_1561,1.2794
lomas_centinela_1562,0.9131
lomas_centinela_1563,5.6491
lomas_centinela_1564,0.7209
lomas_centinela_1565,1.0375
lomas_centinela_1566,1.1594
lomas_centinela_1567,0.4738
lomas_centinela_1568,2.8183
lomas_centinela_1569,4.9591
lomas_centinela_1570,0.6285
lomas_centinela_1571,3.1473
lomas_centinela_1572,4.7251
lomas_centinela_1573,2.4895
lomas_centinela_1574,1.6867
lomas_centinela_1575,2.3178
lomas_centinela_1576,2.8126
lomas_centinela_1577,2.2794
lomas_centinela_1578,1.6824
lomas_centinela_1579,0.7523
lomas_centinela_1580,0.5799
lomas_centinela_1581,2.1520
lomas_centinela_1582,1.3523
lomas_centinela_1583,1.7459
lomas_centinela_1584,0.6563
lomas_centinela_1585,1.1757
lomas_centinela_1586,5.1473
lomas_centinela_1587,2.9075
lomas_centinela_1588,4.8579
lomas_centinela_1589,2.9837
lomas_centinela_1590,1.3708
lomas_centinela_1591,4.8638
lomas_centinela_1592,0.6307
lomas_centinela_1593,2.0477
lomas_centinela_1594,0.2303
lomas_centinela_1595,0.6794
lomas_centinela_1596,1.6887
lomas_centinela_1597,0.7768
lomas_centinela_1598,1.6278
lomas_centinela_1599,1.4490
lomas_centinela_1600,0.7361
lomas_centinela_1601,4.8200
lomas_centinela_1602,1.4356
lomas_centinela_1603,0.5310
lomas_centinela_1604,1.3651
lomas_centinela_1605,1.3099
lomas_centinela_1606,1.1200
lomas_centinela_1607,1.4416
lomas_centinela_1608,1.9874
lomas_centinela_1609,3.4406
lomas_centinela_1610,1.1685
lomas_centinela_1611,2.4525
lomas_centinela_1612,0.3580
lomas_centinela_1613,2.8342
lomas_centinela_1614,1.0921
lomas_centinela_1615,2.8504
lomas_centinela_1616,1.3464
lomas_centinela_1617,1.4767
lomas_centinela_1618,1.6513
lomas_centinela_1619,1.7285
lomas_centinela_1620,2.6450
lomas_centinela_1621,3.8444
lomas_centinela_1622,1.4161
lomas_centinela_1623,1.6108
lomas_centinela_1624,14.4325
lomas_centinela_1625,1.8214
lomas_centinela_1626,1.7476
lomas_centinela_1627,4.9401
lomas_centinela_1628,0.8753
lomas_centinela_1629,2.7441
lomas_centinela_1630,2.1757
lomas_centinela_1631,1.3100
lomas_centinela_1632,1.4770
lomas_centinela_1633,2.2429
lomas_centinela_1634,6.8525
lomas_centinela_1635,3.0291
lomas_centinela_1636,10.8158
lomas_centinela_1637,2.9058
lomas_centinela_1638,2.9920
lomas_centinela_1639,1.0103
lomas_centinela_1640,6.0745
lomas_centinela_1641,1.6630
lomas_centinela_1642,3.0911
lomas_centinela_1643,1.5107
lomas_centinela_1644,4.3517
lomas_centinela_1645,1.7657
lomas_centinela_1646,1.2682
lomas_centinela_1647,3.6030
lomas_centinela_1648,5.3674
lomas_centinela_1649,0.6389
lomas_centinela_1650,2.9104
lomas_centinela_1651,0.7803
lomas_centinela_1652,3.0476
lomas_centinela_1653,1.4823
lomas_centinela_1654,0.5129
lomas_centinela_1655,2.3912
lomas_centinela_1656,6.3654
lomas_centinela_1657,10.7578
lomas_centinela_1658,3.8491
lomas_centinela_1659,3.4789
lomas_centinela_1660,2.0328
lomas_centinela_1661,2.3531
lomas_centinela_1662,0.7694
lomas_centinela_1663,0.2575
lomas_centinela_1664,2.3520
lomas_centinela_1665,10.5392
lomas_centinela_1666,23.0117
lomas_centinela_1667,0.8882
lomas_centinela_1668,3.7784
lomas_centinela_1669,3.3025
lomas_centinela_1670,1.7568
lomas_centinela_1671,2.9439
lomas_centinela_1672,0.8326
lomas_centinela_1673,1.9621
lomas_centinela_1674,1.7945
lomas_centinela_1675,6.3718
lomas_centinela_1676,2.7586
lomas_centinela_1677,3.3500
lomas_centinela_1678,3.1922
lomas_centinela_1679,3.2967
lomas_centinela_1680,0.7661
lomas_centinela_1681,0.6112
lomas_centinela_1682,3.9058
lomas_centinela_1683,1.7015
lomas_centinela_1684,2.0672
lomas_centinela_1685,1.1164
lomas_centinela_1686,1.1542
lomas_centinela_1687,2.4413
lomas_centinela_1688,8.1062
lomas_centinela_1689,9.1984
lomas_centinela_1690,2.8320
lomas_centinela_1691,1.0044
lomas_centinela_1692,6.8954
lomas_centinela_1693,1.1218
lomas_centinela_1694,1.3843
lomas_centinela_1695,7.6307
lomas_centinela_1696,1.5289
lomas_centinela_1697,1.3054
lomas_centinela_1698,1.8860
lomas_centinela_1699,0.3216
lomas_centinela_1700,5.7528
lomas_centinela_1701,1.3712
lomas_centinela_1702,3.3540
lomas_centinela_1703,1.4134
lomas_centinela_1704,1.1127
lomas_centinela_1705,2.8284
lomas_centinela_1706,1.2214
lomas_centinela_1707,1.6818
lomas_centinela_1708,0.5159
lomas_centinela_1709,0.8946
lomas_centinela_1710,1.4071
lomas_centinela_1711,1.8752
lomas_centinela_1712,2.2407
lomas_centinela_1713,2.3370
lomas_centinela_1714,3.6703
lomas_centinela_1715,0.7246
lomas_centinela_1716,5.8579
lomas_centinela_1717,1.3889
lomas_centinela_1718,1.6090
lomas_centinela_1719,3.4093
lomas_centinela_1720,2.7192
lomas_centinela_1721,2.6798
lomas_centinela_1722,1.0879
lomas_centinela_1723,3.6398
lomas_centinela_1724,3.0569
lomas_centinela_1725,0.6302
lomas_centinela_1726,3.3072
lomas_centinela_1727,2.0548
lomas_centinela_1728,0.4952
lomas_centinela_1729,4.0651
lomas_centinela_1730,4.2878
lomas_centinela_1731,2.0425
lomas_centinela_1732,1.9819
lomas_centinela_1733,3.6674
lomas_centinela_1734,5.7613
lomas_centinela_1735,0.7923
lomas_centinela_1736,3.2298
lomas_centinela_1737,2.8832
lomas_centinela_1738,1.3065
lomas_centinela_1739,4.7306
lomas_centinela_1740,1.5074
lomas_centinela_1741,0.6832
lomas_centinela_1742,1.9624
lomas_centinela_1743,5.2024
lomas_centinela_1744,2.5994
lomas_centinela_1745,4.4921
lomas_centinela_1746,1.5542
lomas_centinela_1747,1.5410
lomas_centinela_1748,2.4234
lomas_centinela_1749,1.7147
lomas_centinela_1750,1.7060
lomas_centinela_1751,0.5862
lomas_centinela_1752,32.3703
lomas_centinela_1753,2.2727
lomas_centinela_1754,0.6017
lomas_centinela_1755,2.1895
lomas_centinela_1756,1.0517
lomas_centinela_1757,6.5732
lomas_centinela_1758,9.3812
lomas_centinela_1759,5.5542
lomas_centinela_1760,0.3382
lomas_centinela_1761,1.0278
lomas_centinela_1762,1.4490
lomas_centinela_1763,2.1209
lomas_centinela_1764,3.5697
lomas_centinela_1765,0.2707
lomas_centinela_1766,1.2421
lomas_centinela_1767,3.1321
lomas_centinela_1768,5.6451
lomas_centinela_1769,1.3741
lomas_centinela_1770,2.8460
lomas_centinela_1771,1.3365
lomas_centinela_1772,20.4268
lomas_centinela_1773,1.4183
lomas_centinela_1774,2.3029
lomas_centinela_1775,0.3968
lomas_centinela_1776,8.9211
lomas_centinela_1777,4.2196
lomas_centinela_1778,1.0169
lomas_centinela_1779,11.7439
lomas_centinela_1780,1.2003
lomas_centinela_1781,1.7829
lomas_centinela_1782,1.4897
lomas_centinela_1783,1.9994
lomas_centinela_1784,3.5497
lomas_centinela_1785,0.7658
lomas_centinela_1786,0.5916
lomas_centinela_1787,11.9479
lomas_centinela_1788,1.2848
lomas_centinela_1789,0.7077
lomas_centinela_1790,0.7416
lomas_centinela_1791,1.6124
lomas_centinela_1792,1.5474
lomas_centinela_1793,0.6234
lomas_centinela_1794,1.2728
lomas_centinela_1795,10.5087
lomas_centinela_1796,0.9467
lomas_centinela_1797,5.1122
lomas_centinela_1798,5.1730
lomas_centinela_1799,1.4729
lomas_centinela_1800,2.4387
lomas_centinela_1801,0.6474
lomas_centinela_1802,2.8018
lomas_centinela_1803,6.6362
lomas_centinela_1804,1.8088
lomas_centinela_1805,0.3887
lomas_centinela_1806,3.6459
lomas_centinela_1807,2.0415
