lon,lat,vs30_ms
-90.558333,14.566667,415.4
-90.550000,14.566667,362.5
-90.541667,14.566667,406.2
-90.533333,14.566667,509.6
-90.525000,14.566667,533.0
-90.516667,14.566667,506.9
-90.508333,14.566667,500.2
-90.500000,14.566667,513.7
-90.491667,14.566667,664.9
-90.483333,14.566667,724.0
-90.475000,14.566667,593.3
-90.466667,14.566667,387.5
-90.458333,14.566667,251.8
-90.450000,14.566667,471.6
-90.441667,14.566667,488.3
-90.433333,14.566667,507.4
-90.425000,14.566667,537.8
-90.616667,14.558333,622.3
-90.608333,14.558333,583.0
-90.600000,14.558333,518.0
-90.591667,14.558333,469.6
-90.583333,14.558333,423.5
-90.575000,14.558333,450.6
-90.566667,14.558333,452.7
-90.558333,14.558333,413.9
-90.550000,14.558333,332.0
-90.541667,14.558333,467.0
-90.533333,14.558333,504.9
-90.525000,14.558333,500.4
-90.516667,14.558333,561.4
-90.508333,14.558333,615.1
-90.500000,14.558333,639.8
-90.491667,14.558333,699.0
-90.483333,14.558333,633.8
-90.475000,14.558333,543.7
-90.466667,14.558333,408.8
-90.458333,14.558333,406.9
-90.450000,14.558333,459.0
-90.441667,14.558333,341.8
-90.433333,14.558333,351.2
-90.425000,14.558333,539.8
-90.616667,14.550000,551.8
-90.608333,14.550000,489.0
-90.600000,14.550000,435.0
-90.591667,14.550000,453.0
-90.583333,14.550000,453.2
-90.575000,14.550000,392.8
-90.566667,14.550000,500.1
-90.558333,14.550000,477.2
-90.550000,14.550000,418.5
-90.541667,14.550000,521.9
-90.533333,14.550000,436.6
-90.525000,14.550000,418.1
-90.516667,14.550000,509.2
-90.508333,14.550000,645.5
-90.500000,14.550000,851.2
-90.491667,14.550000,833.8
-90.483333,14.550000,634.9
-90.475000,14.550000,541.3
-90.466667,14.550000,357.3
-90.458333,14.550000,390.7
-90.450000,14.550000,345.7
-90.441667,14.550000,356.6
-90.433333,14.550000,352.8
-90.425000,14.550000,545.3
