lon,lat,vs30_ms
-84.108333,9.933333,408.5
-84.100000,9.933333,343.9
-84.091667,9.933333,291.9
-84.083333,9.933333,285.5
-84.075000,9.933333,338.4
-84.066667,9.933333,377.5
-84.058333,9.933333,378.5
-84.050000,9.933333,384.5
-84.041667,9.933333,402.1
-84.033333,9.933333,426.8
-84.025000,9.933333,470.7
-84.016667,9.933333,478.1
-84.008333,9.933333,421.4
-84.208333,9.925000,816.0
-84.200000,9.925000,611.5
-84.191667,9.925000,590.2
-84.183333,9.925000,579.7
-84.175000,9.925000,674.5
-84.166667,9.925000,857.4
-84.158333,9.925000,735.7
-84.150000,9.925000,602.7
-84.141667,9.925000,487.4
-84.133333,9.925000,523.6
-84.125000,9.925000,460.8
-84.116667,9.925000,343.6
-84.108333,9.925000,394.5
-84.100000,9.925000,368.5
-84.091667,9.925000,321.3
-84.083333,9.925000,302.7
-84.075000,9.925000,331.7
-84.066667,9.925000,374.3
-84.058333,9.925000,396.6
-84.050000,9.925000,394.5
-84.041667,9.925000,395.0
-84.033333,9.925000,415.7
-84.025000,9.925000,484.5
-84.016667,9.925000,518.1
-84.008333,9.925000,429.6
-84.208333,9.916667,900.0
-84.200000,9.916667,831.9
-84.191667,9.916667,605.3
-84.183333,9.916667,580.5
-84.175000,9.916667,831.9
-84.166667,9.916667,900.0
-84.158333,9.916667,887.5
-84.150000,9.916667,821.7
-84.141667,9.916667,585.1
-84.133333,9.916667,558.1
-84.125000,9.916667,554.2
-84.116667,9.916667,450.6
-84.108333,9.916667,297.9
-84.100000,9.916667,340.0
-84.091667,9.916667,310.8
-84.083333,9.916667,286.7
-84.075000,9.916667,297.0
-84.066667,9.916667,353.2
-84.058333,9.916667,366.2
-84.050000,9.916667,374.3
-84.041667,9.916667,365.2
-84.033333,9.916667,382.4
-84.025000,9.916667,446.2
-84.016667,9.916667,524.2
-84.008333,9.916667,519.3
-84.208333,9.908333,889.8
-84.200000,9.908333,900.0
-84.191667,9.908333,820.6
-84.183333,9.908333,607.5
-84.175000,9.908333,886.3
