lon,lat,vs30_ms
-70.025000,18.408333,352.7
-70.016667,18.408333,600.0
-70.008333,18.408333,600.0
-70.000000,18.408333,600.0
-69.991667,18.408333,600.0
-69.983333,18.408333,600.0
-69.975000,18.408333,600.0
-69.966667,18.408333,600.0
-69.958333,18.408333,600.0
-69.950000,18.408333,600.0
-69.941667,18.408333,600.0
-69.933333,18.408333,600.0
-69.925000,18.408333,600.0
-69.916667,18.408333,600.0
-69.908333,18.408333,600.0
-69.900000,18.408333,600.0
-69.891667,18.408333,600.0
-69.883333,18.408333,600.0
-69.875000,18.408333,600.0
-69.866667,18.408333,600.0
-69.858333,18.408333,600.0
-69.850000,18.408333,600.0
-69.841667,18.408333,600.0
-70.050000,18.400000,413.5
-70.041667,18.400000,415.0
-70.033333,18.400000,367.7
-70.025000,18.400000,600.0
-70.016667,18.400000,600.0
-70.008333,18.400000,600.0
-70.000000,18.400000,600.0
-69.991667,18.400000,600.0
-69.983333,18.400000,600.0
-69.975000,18.400000,600.0
-69.966667,18.400000,600.0
-69.958333,18.400000,600.0
-69.950000,18.400000,600.0
-69.941667,18.400000,600.0
-69.933333,18.400000,600.0
-69.925000,18.400000,600.0
-69.916667,18.400000,600.0
-69.908333,18.400000,600.0
-69.900000,18.400000,600.0
-69.891667,18.400000,600.0
-69.883333,18.400000,600.0
-69.875000,18.400000,600.0
-69.866667,18.400000,600.0
-69.858333,18.400000,600.0
-69.850000,18.400000,600.0
-69.841667,18.400000,600.0
-70.050000,18.391667,380.9
-70.041667,18.391667,361.9
-70.033333,18.391667,308.5
-70.025000,18.391667,600.0
-70.016667,18.391667,600.0
-70.008333,18.391667,600.0
-70.000000,18.391667,600.0
-69.991667,18.391667,600.0
-69.983333,18.391667,600.0
-69.975000,18.391667,600.0
-69.966667,18.391667,600.0
-69.958333,18.391667,600.0
-69.950000,18.391667,600.0
-69.941667,18.391667,600.0
-69.933333,18.391667,600.0
-69.925000,18.391667,600.0
-69.916667,18.391667,600.0
-69.908333,18.391667,600.0
-69.900000,18.391667,600.0
-69.891667,18.391667,600.0
-69.883333,18.391667,600.0
-69.875000,18.391667,600.0
-69.866667,18.391667,600.0
-69.858333,18.391667,600.0
-69.850000,18.391667,600.0
-69.841667,18.391667,600.0
-70.050000,18.383333,326.4
-70.041667,18.383333,304.2
-70.033333,18.383333,600.0
-70.025000,18.383333,600.0
-70.016667,18.383333,600.0
-70.008333,18.383333,600.0
-70.000000,18.383333,600.0
-69.991667,18.383333,600.0
-69.983333,18.383333,600.0
-69.975000,18.383333,600.0
-69.966667,18.383333,600.0
-69.958333,18.383333,600.0
-69.950000,18.383333,600.0
-69.941667,18.383333,600.0
-69.933333,18.383333,600.0
-69.925000,18.383333,600.0
-69.916667,18.383333,600.0
-69.908333,18.383333,600.0
-69.900000,18.383333,600.0
-69.891667,18.383333,600.0
-69.883333,18.383333,600.0
-69.875000,18.383333,600.0
-69.866667,18.383333,600.0
-69.858333,18.383333,600.0
-69.850000,18.383333,600.0
-69.841667,18.383333,600.0
-70.050000,18.375000,294.5
-70.041667,18.375000,600.0
-70.033333,18.375000,600.0
-70.025000,18.375000,600.0
-70.016667,18.375000,600.0
-70.008333,18.375000,600.0
-70.000000,18.375000,600.0
-69.991667,18.375000,600.0
-69.983333,18.375000,600.0
-69.975000,18.375000,600.0
-69.966667,18.375000,600.0
-69.958333,18.375000,600.0
-69.950000,18.375000,600.0
-69.941667,18.375000,600.0
-69.933333,18.375000,600.0
-69.925000,18.375000,600.0
-69.916667,18.375000,600.0
-69.908333,18.375000,600.0
-69.900000,18.375000,600.0
-69.891667,18.375000,600.0
-69.883333,18.375000,600.0
-69.875000,18.375000,600.0
-69.866667,18.375000,600.0
-69.858333,18.375000,600.0
-69.850000,18.375000,600.0
-69.841667,18.375000,600.0
-70.050000,18.366667,600.0
-70.041667,18.366667,600.0
-70.033333,18.366667,600.0
-70.025000,18.366667,600.0
-70.016667,18.366667,600.0
-70.008333,18.366667,600.0
-70.000000,18.366667,600.0
-69.991667,18.366667,600.0
-69.983333,18.366667,600.0
-69.975000,18.366667,600.0
-69.966667,18.366667,600.0
-69.958333,18.366667,600.0
-69.950000,18.366667,600.0
-69.941667,18.366667,600.0
-69.933333,18.366667,600.0
-69.925000,18.366667,600.0
-69.916667,18.366667,600.0
-69.908333,18.366667,600.0
-69.900000,18.366667,600.0
-69.891667,18.366667,600.0
-69.883333,18.366667,600.0
-69.875000,18.366667,600.0
-69.866667,18.366667,600.0
-69.858333,18.366667,600.0
-69.850000,18.366667,600.0
-69.841667,18.366667,600.0
